taskId,taskName,User,Complexity Scale,Total Duration
12707,Task2,C,37,7.75
12708,Task2,D,47,10.85
12709,Task2,A,29,13.84
12710,Task2,B,44,11.12
12711,Task1,C,5,3.52
12712,Task2,D,16,3.73
12713,Task1,A,10,5.79
12714,Task2,B,22,5.81
12715,Task2,C,17,4.09
12716,Task2,D,13,3.47
12717,Task2,A,31,9.49
12718,Task2,B,60,12.26
12719,Task1,C,31,8.15
12720,Task2,D,107,15.17
12721,Task1,A,4,2.47
12722,Task1,B,12,6.45
12723,Task2,C,13,4.39
12724,Task2,D,26,5.41
12725,Task1,A,4,3.53
12726,Task1,B,7,4.61
12727,Task2,C,49,9.16
12728,Task1,D,16,6.85
12729,Task2,A,29,6.76
12730,Task2,B,37,9.72
12731,Task2,C,27,16.91
12732,Task1,D,2,0.88
12733,Task2,A,30,13.31
12734,Task2,B,19,5.2
12735,Task2,C,19,5.38
12736,Task2,D,27,9.2
12737,Task2,A,28,9.15
12738,Task1,B,4,2.87
12739,Task2,C,28,6.82
12740,Task1,D,6,4.66
12741,Task2,A,23,11.72
12742,Task2,B,27,23.26
12743,Task2,C,24,7.19
12744,Task2,D,15,3.24
12745,Task1,A,17,9.1
12746,Task2,B,13,7.11
12747,Task2,C,31,7.68
12748,Task2,D,20,5.32
12749,Task2,A,36,8.38
12750,Task2,B,43,14.05
12751,Task1,C,9,6.35
12752,Task1,D,8,3.96
12753,Task2,A,26,8.73
12754,Task2,B,25,7.55
12755,Task2,C,39,13.12
12756,Task2,D,15,4.25
12757,Task2,A,12,4.98
12758,Task2,B,12,2.59
12759,Task2,C,65,11.27
12760,Task2,D,20,6.25
12761,Task2,A,17,6.17
12762,Task2,B,18,2.86
12763,Task2,C,27,9.14
12764,Task2,D,21,4.26
12765,Task1,A,22,8.18
12766,Task2,B,70,11.81
12767,Task2,C,21,3.29
12768,Task2,D,22,8.69
12769,Task2,A,21,5.46
12770,Task2,B,22,5.4
12771,Task2,C,20,5.38
12772,Task2,D,25,10.42
12773,Task2,A,28,11.24
12774,Task2,B,41,14.41
12775,Task2,C,35,13.46
12776,Task2,D,21,7.68
12777,Task2,A,14,8.34
12778,Task1,B,8,1.64
12779,Task2,C,44,11.96
12780,Task2,D,10,4.33
12781,Task1,A,6,9.41
12782,Task2,B,22,5.28
12783,Task1,C,3,2.38
12784,Task2,D,12,4.03
12785,Task1,A,10,3.63
12786,Task2,B,66,13.28
12787,Task2,C,22,5.45
12788,Task1,D,34,12.75
12789,Task2,A,24,6.49
12790,Task2,B,62,12.25
12791,Task2,C,21,5.64
12792,Task2,D,61,9.6
12793,Task2,A,19,5.65
12794,Task1,B,12,2.27
12795,Task2,C,27,8.66
12796,Task2,D,43,11.87
12797,Task2,A,8,5.65
12798,Task2,B,25,9.49
12799,Task2,C,21,6.06
12800,Task2,D,20,3.71
12801,Task1,A,10,3.31
12802,Task2,B,18,3.88
12803,Task2,C,18,3.82
12804,Task2,D,57,14.01
12805,Task2,A,17,5.72
12806,Task2,B,27,11.49
12807,Task2,C,8,1.82
12808,Task1,D,2,3.42
12809,Task2,A,86,18.83
12810,Task2,B,15,6.13
12811,Task1,C,4,3.96
12812,Task1,D,10,5.38
12813,Task2,A,16,5.64
12814,Task2,B,31,11.3
12815,Task2,C,24,8.85
12816,Task2,D,24,5.49
12817,Task2,A,22,4.41
12818,Task2,B,23,15.89
12819,Task1,C,7,5.78
12820,Task2,D,30,9.01
12821,Task1,A,3,1.47
12822,Task2,B,42,10.63
12823,Task2,C,18,4.42
12824,Task1,D,7,3.78
12825,Task1,A,10,6.77
12826,Task1,B,4,3.13
12827,Task2,C,25,7.15
12828,Task2,D,27,8.48
12829,Task2,A,40,10.77
12830,Task2,B,82,14.56
12831,Task2,C,33,11.31
12832,Task2,D,28,13.28
12833,Task2,A,29,11.53
12834,Task2,B,17,5.03
12835,Task2,C,16,8.07
12836,Task2,D,36,8.71
12837,Task2,A,41,7.77
12838,Task2,B,25,5.97
12839,Task2,C,65,14.26
12840,Task2,D,53,9.77
12841,Task2,A,53,29.73
12842,Task2,B,19,7.57
12843,Task2,C,23,9.83
12844,Task2,D,32,5.65
12845,Task1,A,8,6.11
12846,Task2,B,59,15.86
12847,Task2,C,12,3.51
12848,Task2,D,40,14.03
12849,Task1,A,2,2.5
12850,Task2,B,6,2.63
12851,Task2,C,36,9.48
12852,Task2,D,25,3.59
12853,Task2,A,15,4.81
12854,Task2,B,27,6.67
12855,Task1,C,33,7.18
12856,Task2,D,12,5.04
12857,Task2,A,25,6
12858,Task2,B,27,9.05
12859,Task2,C,43,13.64
12860,Task1,D,8,4.72
12861,Task2,A,21,6.92
12862,Task2,B,34,9.24
12863,Task2,C,54,12.35
12864,Task2,D,23,9.54
12865,Task2,A,16,2.7
12866,Task2,B,17,4.32
12867,Task2,C,35,6.87
12868,Task2,D,39,16.92
12869,Task1,A,8,5.22
12870,Task2,B,51,13.55
12871,Task2,C,11,3.46
12872,Task2,D,18,3.55
12873,Task2,A,29,7.43
12874,Task2,B,26,12.15
12875,Task2,C,19,5.81
12876,Task2,D,47,9.25
12877,Task2,A,40,6.8
12878,Task2,B,51,11.2
12879,Task2,C,37,11.13
12880,Task2,D,33,13.54
12881,Task2,A,55,7.65
12882,Task2,B,20,7.88
12883,Task2,C,42,8.79
12884,Task2,D,12,3.82
12885,Task2,A,44,11.2
12886,Task1,B,28,12.45
12887,Task2,C,23,5.23
12888,Task2,D,71,18.8
12889,Task1,A,4,2
12890,Task1,B,4,4.01
12891,Task2,C,41,14.84
12892,Task1,D,5,2.24
12893,Task2,A,66,12.82
12894,Task1,B,14,5.76
12895,Task2,C,26,6.43
12896,Task1,D,19,9.45
12897,Task2,A,16,4.6
12898,Task1,B,20,7.71
12899,Task2,C,20,4.91
12900,Task1,D,4,2.01
12901,Task2,A,28,5.02
12902,Task2,B,11,7.91
12903,Task2,C,62,11.1
12904,Task2,D,40,6.74
12905,Task2,A,19,5.16
12906,Task2,B,20,5.08
12907,Task2,C,41,16.15
12908,Task1,D,14,5.53
12909,Task2,A,90,19.85
12910,Task2,B,10,4.37
12911,Task2,C,22,5.3
12912,Task2,D,32,10.83
12913,Task2,A,33,8.59
12914,Task2,B,37,12.56
12915,Task2,C,12,2.83
12916,Task2,D,62,11.3
12917,Task2,A,62,11.76
12918,Task2,B,47,12.6
12919,Task1,C,5,4.06
12920,Task2,D,26,5.32
12921,Task2,A,23,6.32
12922,Task2,B,41,18.45
12923,Task2,C,11,2.23
12924,Task1,D,2,0.54
12925,Task2,A,50,13.31
12926,Task2,B,56,14.41
12927,Task2,C,51,9.6
12928,Task2,D,21,8.38
12929,Task2,A,18,3.26
12930,Task2,B,41,13.66
12931,Task2,C,13,1.85
12932,Task2,D,31,8.88
12933,Task2,A,57,14.36
12934,Task2,B,17,3.31
12935,Task2,C,27,8.75
12936,Task2,D,28,5.19
12937,Task2,A,14,4.19
12938,Task2,B,33,4.2
12939,Task2,C,12,5.48
12940,Task2,D,41,10
12941,Task1,A,4,2.61
12942,Task2,B,50,9.72
12943,Task1,C,10,7.12
12944,Task1,D,11,8.94
12945,Task2,A,16,5.5
12946,Task2,B,30,9.27
12947,Task1,C,8,6.62
12948,Task1,D,4,6.64
12949,Task1,A,2,1.5
12950,Task2,B,22,8.69
12951,Task1,C,3,1.62
12952,Task2,D,25,6.38
12953,Task2,A,20,4.39
12954,Task2,B,17,3.59
12955,Task1,C,16,11.22
12956,Task1,D,8,4.61
12957,Task1,A,4,2.04
12958,Task2,B,16,7.13
12959,Task1,C,4,2.83
12960,Task2,D,13,4.5
12961,Task2,A,28,9.05
12962,Task2,B,31,6.89
12963,Task2,C,20,7.38
12964,Task2,D,39,12.55
12965,Task2,A,52,9.52
12966,Task2,B,94,13.15
12967,Task1,C,6,2.35
12968,Task2,D,53,10.84
12969,Task1,A,4,1.55
12970,Task1,B,11,6.28
12971,Task2,C,19,14.19
12972,Task2,D,27,8.35
12973,Task2,A,28,7.29
12974,Task2,B,35,14.63
12975,Task2,C,22,9.89
12976,Task2,D,29,11.49
12977,Task2,A,17,4.15
12978,Task2,B,20,6.77
12979,Task2,C,13,3.11
12980,Task2,D,73,9.34
12981,Task2,A,25,8.05
12982,Task2,B,38,12.17
12983,Task2,C,38,14.89
12984,Task2,D,33,11.79
12985,Task1,A,6,3.28
12986,Task2,B,59,11.49
12987,Task2,C,46,13.97
12988,Task2,D,18,6.12
12989,Task2,A,45,11.49
12990,Task2,B,42,11.41
12991,Task2,C,33,8.49
12992,Task1,D,27,8.27
12993,Task2,A,126,20.41
12994,Task1,B,5,3.96
12995,Task2,C,14,8.84
12996,Task2,D,27,19.18
12997,Task2,A,37,9.53
12998,Task2,B,16,13.05
12999,Task2,C,27,7.82
13000,Task1,D,6,5.97
13001,Task2,A,26,6.66
13002,Task1,B,7,8.96
13003,Task2,C,19,4.03
13004,Task2,D,12,4.44
13005,Task1,A,4,3.61
13006,Task2,B,33,7.83
13007,Task2,C,18,4.13
13008,Task2,D,22,7.78
13009,Task2,A,17,4.41
13010,Task2,B,25,7.94
13011,Task1,C,6,5.87
13012,Task2,D,18,6.1
13013,Task2,A,26,4.8
13014,Task2,B,38,9.76
13015,Task2,C,40,9.55
13016,Task1,D,20,7.76
13017,Task2,A,25,8.93
13018,Task2,B,21,5.87
13019,Task2,C,20,6.54
13020,Task2,D,22,18.18
13021,Task1,A,12,7.79
13022,Task2,B,40,8.26
13023,Task2,C,17,6.65
13024,Task2,D,46,8.44
13025,Task1,A,30,10.13
13026,Task2,B,11,3.41
13027,Task2,C,25,8.88
13028,Task2,D,32,11.12
13029,Task2,A,53,14.41
13030,Task2,B,29,6.89
13031,Task1,C,16,9.32
13032,Task2,D,44,12.21
13033,Task1,A,9,11.07
13034,Task1,B,9,8.1
13035,Task1,C,4,3.04
13036,Task2,D,24,6.24
13037,Task1,A,6,6.76
13038,Task2,B,28,6.16
13039,Task2,C,40,10.65
13040,Task2,D,50,13.18
13041,Task2,A,21,4.81
13042,Task1,B,3,2.53
13043,Task2,C,37,8.22
13044,Task2,D,29,8.38
13045,Task2,A,43,11.66
13046,Task2,B,24,12.43
13047,Task2,C,53,11.07
13048,Task2,D,32,7.47
13049,Task2,A,23,4.82
13050,Task2,B,29,8.13
13051,Task2,C,34,7.22
13052,Task2,D,26,5.22
13053,Task1,A,11,6.34
13054,Task2,B,9,4.09
13055,Task2,C,20,4.71
13056,Task2,D,19,5.1
13057,Task2,A,27,8.25
13058,Task2,B,38,11.59
13059,Task2,C,29,6.86
13060,Task2,D,38,16.82
13061,Task2,A,55,13.39
13062,Task2,B,12,2.84
13063,Task2,C,15,3.95
13064,Task2,D,69,14.65
13065,Task1,A,11,12.8
13066,Task2,B,20,6.13
13067,Task1,C,7,5.65
13068,Task2,D,28,8.27
13069,Task2,A,22,8.3
13070,Task2,B,16,3.57
13071,Task2,C,37,8.19
13072,Task2,D,17,5.15
13073,Task2,A,18,3.06
13074,Task2,B,18,5.08
13075,Task2,C,28,5.24
13076,Task2,D,28,8.95
13077,Task2,A,21,7.89
13078,Task2,B,50,15.26
13079,Task2,C,53,16.85
13080,Task1,D,24,13.29
13081,Task1,A,2,1.08
13082,Task2,B,36,10.87
13083,Task1,C,3,3.45
13084,Task2,D,22,6.81
13085,Task2,A,29,6.82
13086,Task2,B,57,12.44
13087,Task2,C,79,15.1
13088,Task2,D,18,4.59
13089,Task2,A,25,6.09
13090,Task2,B,40,11.41
13091,Task2,C,7,5.61
13092,Task2,D,20,4.87
13093,Task2,A,33,16.13
13094,Task2,B,14,4.32
13095,Task2,C,27,11.94
13096,Task2,D,30,7.4
13097,Task2,A,22,4.51
13098,Task2,B,38,12.31
13099,Task1,C,4,3.56
13100,Task2,D,30,7.97
13101,Task2,A,71,14.24
13102,Task1,B,11,4.46
13103,Task2,C,44,6.92
13104,Task1,D,29,14.61
13105,Task2,A,15,3.63
13106,Task2,B,43,14.33
13107,Task1,C,6,1.69
13108,Task2,D,53,17.92
13109,Task2,A,23,9.83
13110,Task2,B,19,9.1
13111,Task2,C,37,7.81
13112,Task2,D,12,2.1
13113,Task2,A,22,2.88
13114,Task2,B,26,9.8
13115,Task2,C,18,4.74
13116,Task2,D,29,10.21
13117,Task2,A,14,6.59
13118,Task1,B,4,2.49
13119,Task2,C,19,4.69
13120,Task2,D,49,12.92
13121,Task1,A,2,2.34
13122,Task2,B,25,9.89
13123,Task1,C,3,4.88
13124,Task2,D,17,4.46
13125,Task1,A,3,2.11
13126,Task2,B,38,11.53
13127,Task2,C,22,8.61
13128,Task2,D,18,3.62
13129,Task2,A,29,6.91
13130,Task1,B,14,13.06
13131,Task2,C,103,21.77
13132,Task2,D,22,4.72
13133,Task1,A,13,12.05
13134,Task2,B,28,4.94
13135,Task1,C,2,4.47
13136,Task2,D,15,4.16
13137,Task2,A,39,9.81
13138,Task2,B,31,4.76
13139,Task2,C,27,7.25
13140,Task2,D,25,7.95
13141,Task2,A,54,17.53
13142,Task2,B,38,20.78
13143,Task2,C,18,10.62
13144,Task2,D,68,16.69
13145,Task2,A,28,4.76
13146,Task2,B,15,4.34
13147,Task1,C,2,1.55
13148,Task2,D,55,8.45
13149,Task2,A,15,4.23
13150,Task2,B,29,11.06
13151,Task2,C,20,6.34
13152,Task2,D,39,16.02
13153,Task2,A,20,5.25
13154,Task2,B,47,8.86
13155,Task2,C,25,4.62
13156,Task2,D,23,7.36
13157,Task2,A,26,9.06
13158,Task2,B,38,10.97
13159,Task2,C,15,7.8
13160,Task2,D,29,5.16
13161,Task2,A,32,6.89
13162,Task1,B,11,5.57
13163,Task2,C,22,6.87
13164,Task2,D,39,11.06
13165,Task2,A,41,6.53
13166,Task1,B,6,6.35
13167,Task1,C,2,4.04
13168,Task2,D,22,3.7
13169,Task2,A,21,11.41
13170,Task2,B,53,14.16
13171,Task2,C,27,8.77
13172,Task2,D,46,9.41
13173,Task2,A,54,20.74
13174,Task2,B,15,4.36
13175,Task2,C,14,3.4
13176,Task2,D,20,9.61
13177,Task2,A,18,4.43
13178,Task2,B,66,18.83
13179,Task2,C,24,5.74
13180,Task2,D,16,8.2
13181,Task1,A,4,3.69
13182,Task2,B,72,21.9
13183,Task2,C,28,8.28
13184,Task2,D,21,6.71
13185,Task2,A,75,16.65
13186,Task2,B,39,12.17
13187,Task2,C,17,4.63
13188,Task2,D,50,17.29
13189,Task2,A,12,2.51
13190,Task2,B,20,5.46
13191,Task2,C,19,12.21
13192,Task2,D,28,9.47
13193,Task2,A,63,15.86
13194,Task2,B,81,26.52
13195,Task2,C,40,13.5
13196,Task2,D,22,5.27
13197,Task2,A,32,9.66
13198,Task2,B,25,8.86
13199,Task2,C,24,4.71
13200,Task2,D,36,8.46
13201,Task2,A,41,14.05
13202,Task2,B,21,3.54
13203,Task2,C,25,7.06
13204,Task2,D,20,4.53
13205,Task2,A,63,9.84
13206,Task2,B,8,2.74
13207,Task2,C,22,4.49
13208,Task1,D,22,7.69
13209,Task2,A,25,3.16
13210,Task2,B,16,8.65
13211,Task1,C,4,1
13212,Task2,D,22,6.28
13213,Task2,A,42,7.07
13214,Task2,B,20,6.32
13215,Task1,C,6,1.8
13216,Task2,D,13,8.19
13217,Task1,A,3,2.86
13218,Task1,B,6,2.48
13219,Task1,C,13,6.41
13220,Task2,D,28,4.81
13221,Task2,A,27,11.7
13222,Task1,B,4,4.19
13223,Task2,C,23,4.08
13224,Task2,D,134,26.39
13225,Task2,A,15,2.48
13226,Task2,B,54,12.17
13227,Task2,C,24,6.94
13228,Task2,D,24,6.41
13229,Task2,A,25,6.28
13230,Task1,B,3,6.12
13231,Task1,C,7,1.77
13232,Task2,D,57,12.53
13233,Task2,A,24,11.01
13234,Task1,B,15,9.99
13235,Task2,C,34,6.48
13236,Task2,D,41,9.08
13237,Task2,A,21,4.49
13238,Task2,B,21,5.19
13239,Task1,C,16,13.1
13240,Task2,D,26,8.84
13241,Task2,A,9,3.2
13242,Task2,B,43,17.92
13243,Task2,C,46,7.04
13244,Task2,D,29,13.42
13245,Task1,A,18,5.58
13246,Task2,B,29,6.76
13247,Task2,C,53,12.98
13248,Task2,D,26,12.08
13249,Task2,A,17,2.71
13250,Task2,B,22,7.42
13251,Task2,C,30,6.36
13252,Task1,D,6,3.3
13253,Task2,A,25,6.66
13254,Task1,B,14,8.27
13255,Task2,C,10,4
13256,Task2,D,36,7.98
13257,Task2,A,16,5.86
13258,Task2,B,56,12.95
13259,Task1,C,13,3.56
13260,Task2,D,69,14.04
13261,Task2,A,40,9.67
13262,Task2,B,20,6.83
13263,Task2,C,32,9.98
13264,Task2,D,19,7.25
13265,Task2,A,19,5.99
13266,Task2,B,23,3.3
13267,Task2,C,41,6.45
13268,Task1,D,8,3.4
13269,Task2,A,40,10.56
13270,Task2,B,23,7.52
13271,Task2,C,41,15.06
13272,Task2,D,72,24.34
13273,Task2,A,29,11.47
13274,Task2,B,42,7.88
13275,Task2,C,20,11.59
13276,Task2,D,43,8.93
13277,Task2,A,35,5.41
13278,Task2,B,38,18.18
13279,Task2,C,27,7.54
13280,Task2,D,69,13.76
13281,Task2,A,14,6.05
13282,Task1,B,2,2.96
13283,Task1,C,6,5.39
13284,Task2,D,31,7.43
13285,Task2,A,23,7.37
13286,Task2,B,93,23.48
13287,Task1,C,4,2.09
13288,Task2,D,26,5.59
13289,Task2,A,42,5.18
13290,Task2,B,23,8.29
13291,Task2,C,36,10.49
13292,Task2,D,42,16.48
13293,Task1,A,4,5.46
13294,Task1,B,13,6.38
13295,Task2,C,28,15.03
13296,Task2,D,65,15.66
13297,Task2,A,25,13.41
13298,Task1,B,10,4.34
13299,Task2,C,23,9.47
13300,Task2,D,21,4.68
13301,Task2,A,42,10.98
13302,Task2,B,29,8.54
13303,Task2,C,14,6.24
13304,Task1,D,6,3.3
13305,Task1,A,16,4.69
13306,Task2,B,28,5.49
13307,Task2,C,34,5.62
13308,Task2,D,11,8.25
13309,Task1,A,3,2.43
13310,Task2,B,13,3.52
13311,Task2,C,15,4.56
13312,Task2,D,102,15.53
13313,Task2,A,23,5.36
13314,Task1,B,4,2.49
13315,Task2,C,22,6.33
13316,Task2,D,9,6.11
13317,Task2,A,56,7.55
13318,Task2,B,26,4.74
13319,Task1,C,10,9.43
13320,Task2,D,24,15.22
13321,Task2,A,55,8.37
13322,Task2,B,30,6.31
13323,Task1,C,3,1.56
13324,Task1,D,9,5.61
13325,Task2,A,21,4.92
13326,Task2,B,56,11.35
13327,Task1,C,4,5.35
13328,Task2,D,20,3.48
13329,Task2,A,25,5.46
13330,Task2,B,54,12.15
13331,Task2,C,30,8.75
13332,Task1,D,9,5.05
13333,Task2,A,25,7.98
13334,Task2,B,31,12.17
13335,Task2,C,28,7.2
13336,Task2,D,21,3.2
13337,Task1,A,4,6.61
13338,Task2,B,29,7.45
13339,Task2,C,50,8.21
13340,Task2,D,18,4.33
13341,Task2,A,28,5.74
13342,Task2,B,43,7.92
13343,Task1,C,24,12.23
13344,Task2,D,28,4.86
13345,Task1,A,9,6.49
13346,Task2,B,60,11
13347,Task1,C,7,8.66
13348,Task2,D,14,4.12
13349,Task2,A,50,11.62
13350,Task2,B,20,5.05
13351,Task2,C,14,4.32
13352,Task2,D,40,10.63
13353,Task2,A,50,9.44
13354,Task2,B,46,12.72
13355,Task1,C,4,5.29
13356,Task2,D,19,11.45
13357,Task2,A,24,8.61
13358,Task2,B,48,17.64
13359,Task2,C,44,13.96
13360,Task2,D,18,6.75
13361,Task2,A,26,12.55
13362,Task1,B,15,4.85
13363,Task2,C,7,11.77
13364,Task2,D,28,5.4
13365,Task1,A,2,2.78
13366,Task2,B,13,7.44
13367,Task1,C,10,8.83
13368,Task2,D,46,12.44
13369,Task2,A,40,13.65
13370,Task2,B,20,5.01
13371,Task2,C,51,9.15
13372,Task1,D,5,4.49
13373,Task2,A,20,10.35
13374,Task2,B,49,18.31
13375,Task2,C,36,7.51
13376,Task2,D,31,8.16
13377,Task2,A,40,3.47
13378,Task1,B,2,4.86
13379,Task1,C,8,1.87
13380,Task2,D,16,7.71
13381,Task2,A,59,17.12
13382,Task2,B,19,7.7
13383,Task2,C,78,15.94
13384,Task2,D,30,6.37
13385,Task2,A,67,18.78
13386,Task2,B,52,11.81
13387,Task2,C,27,4.42
13388,Task1,D,2,4.69
13389,Task2,A,58,9.32
13390,Task2,B,37,8.55
13391,Task2,C,22,6.24
13392,Task2,D,18,11.83
13393,Task2,A,22,5.23
13394,Task1,B,5,5.3
13395,Task2,C,33,10.71
13396,Task2,D,28,7.76
13397,Task1,A,37,6.3
13398,Task2,B,69,10.39
13399,Task2,C,44,10.45
13400,Task2,D,31,6.8
13401,Task2,A,23,2.31
13402,Task2,B,32,10.64
13403,Task2,C,21,4.72
13404,Task2,D,47,6.84
13405,Task2,A,19,6.51
13406,Task2,B,24,6.67
13407,Task2,C,42,10.34
13408,Task2,D,21,3.94
13409,Task2,A,22,3.52
13410,Task2,B,41,8.42
13411,Task2,C,15,9.14
13412,Task2,D,80,16.69
13413,Task2,A,21,3.08
13414,Task1,B,18,7.65
13415,Task2,C,50,15.26
13416,Task2,D,22,7.42
13417,Task2,A,24,10.18
13418,Task2,B,32,8.12
13419,Task2,C,37,12.34
13420,Task2,D,31,7.09
13421,Task2,A,21,6.82
13422,Task2,B,22,6.69
13423,Task2,C,110,31.59
13424,Task2,D,18,5.77
13425,Task2,A,53,16.39
13426,Task1,B,25,12.74
13427,Task2,C,13,3.5
13428,Task2,D,29,5.97
13429,Task2,A,55,14.69
13430,Task2,B,49,12.39
13431,Task1,C,4,5.17
13432,Task2,D,19,3.62
13433,Task2,A,33,8.1
13434,Task2,B,18,2.88
13435,Task2,C,84,27.56
13436,Task2,D,60,20.86
13437,Task1,A,4,4.19
13438,Task2,B,76,15.05
13439,Task1,C,8,2.3
13440,Task2,D,25,11.93
13441,Task2,A,23,7.25
13442,Task2,B,28,8.84
13443,Task1,C,11,7.97
13444,Task2,D,18,6.07
13445,Task2,A,33,4.71
13446,Task2,B,35,8.01
13447,Task2,C,20,7.07
13448,Task2,D,18,4.26
13449,Task2,A,9,4.58
13450,Task2,B,35,11.04
13451,Task1,C,30,6.99
13452,Task2,D,46,16.24
13453,Task2,A,41,8.76
13454,Task1,B,3,5.85
13455,Task2,C,35,4.25
13456,Task2,D,79,25.25
13457,Task1,A,10,3.67
13458,Task2,B,58,17.21
13459,Task2,C,36,9.46
13460,Task2,D,59,21.93
13461,Task2,A,55,14.45
13462,Task2,B,18,2.24
13463,Task2,C,36,13.7
13464,Task1,D,18,10.34
13465,Task2,A,90,17.74
13466,Task2,B,21,5.82
13467,Task1,C,8,8.81
13468,Task1,D,2,1.33
13469,Task1,A,6,6.29
13470,Task2,B,12,8.29
13471,Task2,C,11,2.16
13472,Task1,D,3,4.83
13473,Task2,A,45,9.77
13474,Task2,B,32,11.45
13475,Task2,C,25,6.94
13476,Task2,D,15,5.3
13477,Task1,A,12,8.42
13478,Task2,B,44,9.17
13479,Task1,C,4,3.17
13480,Task1,D,17,5.79
13481,Task2,A,34,9.13
13482,Task2,B,29,10.15
13483,Task2,C,21,3.98
13484,Task1,D,7,2.73
13485,Task1,A,3,2.12
13486,Task2,B,24,9.76
13487,Task2,C,33,5.28
13488,Task1,D,4,5.2
13489,Task1,A,9,3.46
13490,Task2,B,20,7.98
13491,Task2,C,18,6.45
13492,Task2,D,32,7.06
13493,Task2,A,28,7.36
13494,Task1,B,2,2.57
13495,Task2,C,58,16.83
13496,Task2,D,19,6.55
13497,Task2,A,67,10.48
13498,Task2,B,9,5.15
13499,Task1,C,44,18.53
13500,Task1,D,20,13.28
13501,Task2,A,11,3.01
13502,Task1,B,27,10.6
13503,Task2,C,16,3.45
13504,Task2,D,14,2.1
13505,Task2,A,67,18
13506,Task2,B,13,4.57
13507,Task2,C,21,7.25
13508,Task1,D,18,6.26
13509,Task2,A,25,7.12
13510,Task2,B,25,13.71
13511,Task1,C,4,2.39
13512,Task2,D,30,4.58
13513,Task2,A,17,7.45
13514,Task2,B,21,8.81
13515,Task2,C,33,8.56
13516,Task2,D,35,5.44
13517,Task2,A,25,5.74
13518,Task2,B,46,15.14
13519,Task2,C,34,13.03
13520,Task1,D,18,12.99
13521,Task2,A,17,6.63
13522,Task1,B,14,3.79
13523,Task2,C,44,10.56
13524,Task2,D,16,7.33
13525,Task2,A,15,4.7
13526,Task1,B,14,4.4
13527,Task2,C,19,3.53
13528,Task2,D,10,2.26
13529,Task2,A,26,7.58
13530,Task2,B,17,7.68
13531,Task2,C,19,6.47
13532,Task2,D,38,10.18
13533,Task1,A,2,2.96
13534,Task2,B,62,16.87
13535,Task1,C,3,2.22
13536,Task2,D,36,10.5
13537,Task2,A,45,10.76
13538,Task1,B,23,8.96
13539,Task2,C,23,6.25
13540,Task1,D,26,11.99
13541,Task2,A,44,14.8
13542,Task2,B,61,13.63
13543,Task1,C,3,0.98
13544,Task2,D,31,14.58
13545,Task2,A,70,9.68
13546,Task2,B,25,13.86
13547,Task2,C,25,7.23
13548,Task2,D,20,6.27
13549,Task2,A,19,6.36
13550,Task1,B,15,9.53
13551,Task2,C,33,8.47
13552,Task2,D,46,8.71
13553,Task2,A,14,5.65
13554,Task2,B,58,13.5
13555,Task2,C,15,3.88
13556,Task2,D,33,7.09
13557,Task2,A,39,12.67
13558,Task2,B,45,12.93
13559,Task2,C,30,9.57
13560,Task2,D,24,6.67
13561,Task2,A,23,6.1
13562,Task2,B,31,11.66
13563,Task2,C,28,2
13564,Task2,D,14,5.4
13565,Task2,A,37,8.67
13566,Task1,B,20,11.04
13567,Task2,C,26,6.89
13568,Task2,D,26,6.21
13569,Task2,A,15,3.03
13570,Task2,B,15,3.72
13571,Task2,C,26,3.51
13572,Task2,D,38,16.23
13573,Task2,A,25,10.24
13574,Task1,B,9,4.17
13575,Task2,C,41,10.25
13576,Task1,D,4,2.74
13577,Task2,A,40,10.41
13578,Task1,B,8,6.87
13579,Task2,C,44,13
13580,Task2,D,15,5.26
13581,Task2,A,21,5.22
13582,Task2,B,57,10.87
13583,Task2,C,19,5.21
13584,Task2,D,18,5.89
13585,Task2,A,46,9.73
13586,Task2,B,21,8.1
13587,Task2,C,29,7.47
13588,Task1,D,6,1.74
13589,Task2,A,13,3.74
13590,Task2,B,15,8.98
13591,Task2,C,55,13.24
13592,Task2,D,27,9.71
13593,Task2,A,14,5.13
13594,Task2,B,20,5.76
13595,Task1,C,2,1.25
13596,Task2,D,26,5.82
13597,Task1,A,13,6.23
13598,Task2,B,18,4.48
13599,Task2,C,11,4.45
13600,Task1,D,2,1.48
13601,Task1,A,5,3.31
13602,Task1,B,10,7.76
13603,Task2,C,15,5.46
13604,Task2,D,47,9.98
13605,Task2,A,14,4.86
13606,Task2,B,18,5.89
13607,Task2,C,19,3.71
13608,Task2,D,38,6.67
13609,Task2,A,30,7.33
13610,Task1,B,4,2.57
13611,Task2,C,31,9.17
13612,Task2,D,30,8.25
13613,Task2,A,39,8.56
13614,Task1,B,3,1.73
13615,Task2,C,28,9.35
13616,Task1,D,7,2.29
13617,Task1,A,13,5.87
13618,Task2,B,24,4.39
13619,Task2,C,30,10.82
13620,Task2,D,21,6.44
13621,Task2,A,38,7.82
13622,Task2,B,30,12.12
13623,Task2,C,72,15.48
13624,Task2,D,29,4.98
13625,Task2,A,33,9.29
13626,Task2,B,24,8.53
13627,Task1,C,4,1.63
13628,Task1,D,9,4.93
13629,Task2,A,17,3.23
13630,Task2,B,24,26.4
13631,Task1,C,9,5.38
13632,Task2,D,54,19.27
13633,Task2,A,46,13.19
13634,Task2,B,14,4.76
13635,Task2,C,55,10.67
13636,Task2,D,21,9.96
13637,Task2,A,13,5.43
13638,Task1,B,30,8.27
